month_end,condition,demographics_type,demographics_values,rate_per_100000_visits
2022-03,Depressive Disorders,RaceEthnicity,"White, NH",2346
2022-02,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2341
2022-02,Depressive Disorders,RaceEthnicity,All,1962
2022-02,Depressive Disorders,RaceEthnicity,"Asian, NH",1103
2022-02,Depressive Disorders,RaceEthnicity,"Black, NH",1359
2022-02,Depressive Disorders,RaceEthnicity,Hispanic,1462
2022-02,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1367
2022-02,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1314
2022-02,Depressive Disorders,RaceEthnicity,"White, NH",2433
2022-01,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2063
2022-01,Depressive Disorders,RaceEthnicity,All,1689
2022-01,Depressive Disorders,RaceEthnicity,"Asian, NH",894
2022-01,Depressive Disorders,RaceEthnicity,"Black, NH",1111
2022-01,Depressive Disorders,RaceEthnicity,Hispanic,1223
2022-01,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1090
2022-01,Depressive Disorders,RaceEthnicity,"NHOPI, NH",936
2022-01,Depressive Disorders,RaceEthnicity,"White, NH",2158
2021-12,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2084
2021-12,Depressive Disorders,RaceEthnicity,All,1601
2021-12,Depressive Disorders,RaceEthnicity,"Asian, NH",945
2021-12,Depressive Disorders,RaceEthnicity,"Black, NH",1015
2021-12,Depressive Disorders,RaceEthnicity,Hispanic,1169
2021-12,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1015
2021-12,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1236
2021-12,Depressive Disorders,RaceEthnicity,"White, NH",2079
2021-11,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2187
2021-11,Depressive Disorders,RaceEthnicity,All,1751
2021-11,Depressive Disorders,RaceEthnicity,"Asian, NH",1039
2021-11,Depressive Disorders,RaceEthnicity,"Black, NH",1185
2021-11,Depressive Disorders,RaceEthnicity,Hispanic,1339
2021-11,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1153
2021-11,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1057
2021-11,Depressive Disorders,RaceEthnicity,"White, NH",2188
2021-10,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2197
2021-10,Depressive Disorders,RaceEthnicity,All,1797
2021-10,Depressive Disorders,RaceEthnicity,"Asian, NH",1086
2021-10,Depressive Disorders,RaceEthnicity,"Black, NH",1213
2021-10,Depressive Disorders,RaceEthnicity,Hispanic,1410
2021-10,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1169
2021-10,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1397
2021-10,Depressive Disorders,RaceEthnicity,"White, NH",2249
2021-09,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2186
2021-09,Depressive Disorders,RaceEthnicity,All,1782
2021-09,Depressive Disorders,RaceEthnicity,"Asian, NH",1027
2021-09,Depressive Disorders,RaceEthnicity,"Black, NH",1148
2021-09,Depressive Disorders,RaceEthnicity,Hispanic,1342
2021-09,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1138
2021-09,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1351
2021-09,Depressive Disorders,RaceEthnicity,"White, NH",2274
2021-08,Depressive Disorders,RaceEthnicity,"AI/AN, NH",1960
2021-08,Depressive Disorders,RaceEthnicity,All,1669
2021-08,Depressive Disorders,RaceEthnicity,"Asian, NH",900
2021-08,Depressive Disorders,RaceEthnicity,"Black, NH",1064
2021-08,Depressive Disorders,RaceEthnicity,Hispanic,1237
2021-08,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1198
2021-08,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1129
2021-08,Depressive Disorders,RaceEthnicity,"White, NH",2138
2021-07,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2250
2021-07,Depressive Disorders,RaceEthnicity,All,1775
2021-07,Depressive Disorders,RaceEthnicity,"Asian, NH",938
2021-07,Depressive Disorders,RaceEthnicity,"Black, NH",1141
2021-07,Depressive Disorders,RaceEthnicity,Hispanic,1330
2021-07,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1327
2021-07,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1266
2021-07,Depressive Disorders,RaceEthnicity,"White, NH",2251
2021-06,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2270
2021-06,Depressive Disorders,RaceEthnicity,All,1903
2021-06,Depressive Disorders,RaceEthnicity,"Asian, NH",1081
2021-06,Depressive Disorders,RaceEthnicity,"Black, NH",1240
2021-06,Depressive Disorders,RaceEthnicity,Hispanic,1502
2021-06,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1479
2021-06,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1273
2021-06,Depressive Disorders,RaceEthnicity,"White, NH",2375
2021-05,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2327
2021-05,Depressive Disorders,RaceEthnicity,All,1989
2021-05,Depressive Disorders,RaceEthnicity,"Asian, NH",1077
2021-05,Depressive Disorders,RaceEthnicity,"Black, NH",1288
2021-05,Depressive Disorders,RaceEthnicity,Hispanic,1576
2021-05,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1506
2021-05,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1389
2021-05,Depressive Disorders,RaceEthnicity,"White, NH",2480
2021-04,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2347
2021-04,Depressive Disorders,RaceEthnicity,All,2030
2021-04,Depressive Disorders,RaceEthnicity,"Asian, NH",1178
2021-04,Depressive Disorders,RaceEthnicity,"Black, NH",1323
2021-04,Depressive Disorders,RaceEthnicity,Hispanic,1620
2021-04,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1519
2021-04,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1221
2021-04,Depressive Disorders,RaceEthnicity,"White, NH",2527
2021-03,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2670
2021-03,Depressive Disorders,RaceEthnicity,All,2227
2021-03,Depressive Disorders,RaceEthnicity,"Asian, NH",1357
2021-03,Depressive Disorders,RaceEthnicity,"Black, NH",1457
2021-03,Depressive Disorders,RaceEthnicity,Hispanic,1839
2021-03,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1633
2021-03,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1611
2021-03,Depressive Disorders,RaceEthnicity,"White, NH",2756
2021-02,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2929
2021-02,Depressive Disorders,RaceEthnicity,All,2327
2021-02,Depressive Disorders,RaceEthnicity,"Asian, NH",1312
2021-02,Depressive Disorders,RaceEthnicity,"Black, NH",1554
2021-02,Depressive Disorders,RaceEthnicity,Hispanic,1964
2021-02,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1668
2021-02,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1910
2021-02,Depressive Disorders,RaceEthnicity,"White, NH",2861
2021-01,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2880
2021-01,Depressive Disorders,RaceEthnicity,All,2260
2021-01,Depressive Disorders,RaceEthnicity,"Asian, NH",1368
2021-01,Depressive Disorders,RaceEthnicity,"Black, NH",1521
2021-01,Depressive Disorders,RaceEthnicity,Hispanic,1937
2021-01,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1706
2021-01,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1615
2021-01,Depressive Disorders,RaceEthnicity,"White, NH",2820
2020-12,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2864
2020-12,Depressive Disorders,RaceEthnicity,All,2236
2020-12,Depressive Disorders,RaceEthnicity,"Asian, NH",1318
2020-12,Depressive Disorders,RaceEthnicity,"Black, NH",1557
2020-12,Depressive Disorders,RaceEthnicity,Hispanic,1894
2020-12,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1670
2020-12,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1743
2020-12,Depressive Disorders,RaceEthnicity,"White, NH",2796
2020-11,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2834
2020-11,Depressive Disorders,RaceEthnicity,All,2293
2020-11,Depressive Disorders,RaceEthnicity,"Asian, NH",1413
2020-11,Depressive Disorders,RaceEthnicity,"Black, NH",1566
2020-11,Depressive Disorders,RaceEthnicity,Hispanic,1909
2020-11,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1770
2020-11,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1779
2020-11,Depressive Disorders,RaceEthnicity,"White, NH",2881
2020-10,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2920
2020-10,Depressive Disorders,RaceEthnicity,All,2436
2020-10,Depressive Disorders,RaceEthnicity,"Asian, NH",1479
2020-10,Depressive Disorders,RaceEthnicity,"Black, NH",1714
2020-10,Depressive Disorders,RaceEthnicity,Hispanic,2038
2020-10,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1800
2020-10,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1825
2020-10,Depressive Disorders,RaceEthnicity,"White, NH",3076
2020-09,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2802
2020-09,Depressive Disorders,RaceEthnicity,All,2504
2020-09,Depressive Disorders,RaceEthnicity,"Asian, NH",1487
2020-09,Depressive Disorders,RaceEthnicity,"Black, NH",1777
2020-09,Depressive Disorders,RaceEthnicity,Hispanic,2109
2020-09,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1812
2020-09,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1993
2020-09,Depressive Disorders,RaceEthnicity,"White, NH",3159
2020-08,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2544
2020-08,Depressive Disorders,RaceEthnicity,All,2485
2020-08,Depressive Disorders,RaceEthnicity,"Asian, NH",1356
2020-08,Depressive Disorders,RaceEthnicity,"Black, NH",1767
2020-08,Depressive Disorders,RaceEthnicity,Hispanic,2006
2020-08,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1759
2020-08,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1710
2020-08,Depressive Disorders,RaceEthnicity,"White, NH",3147
2020-07,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2577
2020-07,Depressive Disorders,RaceEthnicity,All,2418
2020-07,Depressive Disorders,RaceEthnicity,"Asian, NH",1340
2020-07,Depressive Disorders,RaceEthnicity,"Black, NH",1702
2020-07,Depressive Disorders,RaceEthnicity,Hispanic,1853
2020-07,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1709
2020-07,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1550
2020-07,Depressive Disorders,RaceEthnicity,"White, NH",3094
2020-06,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2718
2020-06,Depressive Disorders,RaceEthnicity,All,2481
2020-06,Depressive Disorders,RaceEthnicity,"Asian, NH",1378
2020-06,Depressive Disorders,RaceEthnicity,"Black, NH",1744
2020-06,Depressive Disorders,RaceEthnicity,Hispanic,1914
2020-06,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1752
2020-06,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1720
2020-06,Depressive Disorders,RaceEthnicity,"White, NH",3115
2020-05,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2722
2020-05,Depressive Disorders,RaceEthnicity,All,2630
2020-05,Depressive Disorders,RaceEthnicity,"Asian, NH",1355
2020-05,Depressive Disorders,RaceEthnicity,"Black, NH",1855
2020-05,Depressive Disorders,RaceEthnicity,Hispanic,2070
2020-05,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1736
2020-05,Depressive Disorders,RaceEthnicity,"NHOPI, NH",2051
2020-05,Depressive Disorders,RaceEthnicity,"White, NH",3253
2020-04,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2636
2020-04,Depressive Disorders,RaceEthnicity,All,2583
2020-04,Depressive Disorders,RaceEthnicity,"Asian, NH",1271
2020-04,Depressive Disorders,RaceEthnicity,"Black, NH",1814
2020-04,Depressive Disorders,RaceEthnicity,Hispanic,1971
2020-04,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1689
2020-04,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1892
2020-04,Depressive Disorders,RaceEthnicity,"White, NH",3263
2020-03,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2335
2020-03,Depressive Disorders,RaceEthnicity,All,2191
2020-03,Depressive Disorders,RaceEthnicity,"Asian, NH",1116
2020-03,Depressive Disorders,RaceEthnicity,"Black, NH",1485
2020-03,Depressive Disorders,RaceEthnicity,Hispanic,1593
2020-03,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1439
2020-03,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1222
2020-03,Depressive Disorders,RaceEthnicity,"White, NH",2870
2020-02,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2220
2020-02,Depressive Disorders,RaceEthnicity,All,2172
2020-02,Depressive Disorders,RaceEthnicity,"Asian, NH",1185
2020-02,Depressive Disorders,RaceEthnicity,"Black, NH",1463
2020-02,Depressive Disorders,RaceEthnicity,Hispanic,1565
2020-02,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1474
2020-02,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1268
2020-02,Depressive Disorders,RaceEthnicity,"White, NH",2806
2020-01,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2123
2020-01,Depressive Disorders,RaceEthnicity,All,2117
2020-01,Depressive Disorders,RaceEthnicity,"Asian, NH",1092
2020-01,Depressive Disorders,RaceEthnicity,"Black, NH",1439
2020-01,Depressive Disorders,RaceEthnicity,Hispanic,1514
2020-01,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1456
2020-01,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1234
2020-01,Depressive Disorders,RaceEthnicity,"White, NH",2774
2019-12,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2104
2019-12,Depressive Disorders,RaceEthnicity,All,2041
2019-12,Depressive Disorders,RaceEthnicity,"Asian, NH",1116
2019-12,Depressive Disorders,RaceEthnicity,"Black, NH",1409
2019-12,Depressive Disorders,RaceEthnicity,Hispanic,1541
2019-12,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1326
2019-12,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1306
2019-12,Depressive Disorders,RaceEthnicity,"White, NH",2654
2019-11,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2328
2019-11,Depressive Disorders,RaceEthnicity,All,2141
2019-11,Depressive Disorders,RaceEthnicity,"Asian, NH",1240
2019-11,Depressive Disorders,RaceEthnicity,"Black, NH",1498
2019-11,Depressive Disorders,RaceEthnicity,Hispanic,1618
2019-11,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1473
2019-11,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1381
2019-11,Depressive Disorders,RaceEthnicity,"White, NH",2732
2019-10,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2334
2019-10,Depressive Disorders,RaceEthnicity,All,2212
2019-10,Depressive Disorders,RaceEthnicity,"Asian, NH",1252
2019-10,Depressive Disorders,RaceEthnicity,"Black, NH",1538
2019-10,Depressive Disorders,RaceEthnicity,Hispanic,1695
2019-10,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1592
2019-10,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1449
2019-10,Depressive Disorders,RaceEthnicity,"White, NH",2831
2019-09,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2324
2019-09,Depressive Disorders,RaceEthnicity,All,2179
2019-09,Depressive Disorders,RaceEthnicity,"Asian, NH",1150
2019-09,Depressive Disorders,RaceEthnicity,"Black, NH",1538
2019-09,Depressive Disorders,RaceEthnicity,Hispanic,1652
2019-09,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1506
2019-09,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1338
2019-09,Depressive Disorders,RaceEthnicity,"White, NH",2786
2019-08,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2198
2019-08,Depressive Disorders,RaceEthnicity,All,2182
2019-08,Depressive Disorders,RaceEthnicity,"Asian, NH",1075
2019-08,Depressive Disorders,RaceEthnicity,"Black, NH",1549
2019-08,Depressive Disorders,RaceEthnicity,Hispanic,1653
2019-08,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1555
2019-08,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1214
2019-08,Depressive Disorders,RaceEthnicity,"White, NH",2759
2019-07,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2200
2019-07,Depressive Disorders,RaceEthnicity,All,2125
2019-07,Depressive Disorders,RaceEthnicity,"Asian, NH",1070
2019-07,Depressive Disorders,RaceEthnicity,"Black, NH",1544
2019-07,Depressive Disorders,RaceEthnicity,Hispanic,1629
2019-07,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1513
2019-07,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1413
2019-07,Depressive Disorders,RaceEthnicity,"White, NH",2686
2019-06,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2428
2019-06,Depressive Disorders,RaceEthnicity,All,2072
2019-06,Depressive Disorders,RaceEthnicity,"Asian, NH",1175
2019-06,Depressive Disorders,RaceEthnicity,"Black, NH",1490
2019-06,Depressive Disorders,RaceEthnicity,Hispanic,1628
2019-06,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1442
2019-06,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1243
2019-06,Depressive Disorders,RaceEthnicity,"White, NH",2618
2019-05,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2347
2019-05,Depressive Disorders,RaceEthnicity,All,2103
2019-05,Depressive Disorders,RaceEthnicity,"Asian, NH",1127
2019-05,Depressive Disorders,RaceEthnicity,"Black, NH",1471
2019-05,Depressive Disorders,RaceEthnicity,Hispanic,1625
2019-05,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1471
2019-05,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1171
2019-05,Depressive Disorders,RaceEthnicity,"White, NH",2693
2019-04,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2433
2019-04,Depressive Disorders,RaceEthnicity,All,2091
2019-04,Depressive Disorders,RaceEthnicity,"Asian, NH",1153
2019-04,Depressive Disorders,RaceEthnicity,"Black, NH",1481
2019-04,Depressive Disorders,RaceEthnicity,Hispanic,1573
2019-04,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1467
2019-04,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1322
2019-04,Depressive Disorders,RaceEthnicity,"White, NH",2681
2019-03,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2207
2019-03,Depressive Disorders,RaceEthnicity,All,2013
2019-03,Depressive Disorders,RaceEthnicity,"Asian, NH",1058
2019-03,Depressive Disorders,RaceEthnicity,"Black, NH",1400
2019-03,Depressive Disorders,RaceEthnicity,Hispanic,1475
2019-03,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1460
2019-03,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1046
2019-03,Depressive Disorders,RaceEthnicity,"White, NH",2577
2019-02,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2214
2019-02,Depressive Disorders,RaceEthnicity,All,1975
2019-02,Depressive Disorders,RaceEthnicity,"Asian, NH",1204
2019-02,Depressive Disorders,RaceEthnicity,"Black, NH",1393
2019-02,Depressive Disorders,RaceEthnicity,Hispanic,1476
2019-02,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1417
2019-02,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1083
2019-02,Depressive Disorders,RaceEthnicity,"White, NH",2528
2019-01,Depressive Disorders,RaceEthnicity,"AI/AN, NH",2187
2019-01,Depressive Disorders,RaceEthnicity,All,1892
2019-01,Depressive Disorders,RaceEthnicity,"Asian, NH",1103
2019-01,Depressive Disorders,RaceEthnicity,"Black, NH",1345
2019-01,Depressive Disorders,RaceEthnicity,Hispanic,1421
2019-01,Depressive Disorders,RaceEthnicity,"Multiple/Other, NH",1393
2019-01,Depressive Disorders,RaceEthnicity,"NHOPI, NH",1064
2019-01,Depressive Disorders,RaceEthnicity,"White, NH",2404
2025-12,Schizophrenia Spectrum Disorders,RaceEthnicity,"AI/AN, NH",376
2025-12,Schizophrenia Spectrum Disorders,RaceEthnicity,All,373
2025-12,Schizophrenia Spectrum Disorders,RaceEthnicity,"Asian, NH",275
2025-12,Schizophrenia Spectrum Disorders,RaceEthnicity,"Black, NH",655
2025-12,Schizophrenia Spectrum Disorders,RaceEthnicity,Hispanic,260
2025-12,Schizophrenia Spectrum Disorders,RaceEthnicity,"Multiple/Other, NH",312
2025-12,Schizophrenia Spectrum Disorders,RaceEthnicity,"NHOPI, NH",326
2025-12,Schizophrenia Spectrum Disorders,RaceEthnicity,"White, NH",302
2025-11,Schizophrenia Spectrum Disorders,RaceEthnicity,"AI/AN, NH",440
2025-11,Schizophrenia Spectrum Disorders,RaceEthnicity,All,413
2025-11,Schizophrenia Spectrum Disorders,RaceEthnicity,"Asian, NH",285
2025-11,Schizophrenia Spectrum Disorders,RaceEthnicity,"Black, NH",733
2025-11,Schizophrenia Spectrum Disorders,RaceEthnicity,Hispanic,285
2025-11,Schizophrenia Spectrum Disorders,RaceEthnicity,"Multiple/Other, NH",359
2025-11,Schizophrenia Spectrum Disorders,RaceEthnicity,"NHOPI, NH",340
2025-11,Schizophrenia Spectrum Disorders,RaceEthnicity,"White, NH",328
2025-10,Schizophrenia Spectrum Disorders,RaceEthnicity,"AI/AN, NH",422
2025-10,Schizophrenia Spectrum Disorders,RaceEthnicity,All,419
2025-10,Schizophrenia Spectrum Disorders,RaceEthnicity,"Asian, NH",301
2025-10,Schizophrenia Spectrum Disorders,RaceEthnicity,"Black, NH",723
2025-10,Schizophrenia Spectrum Disorders,RaceEthnicity,Hispanic,284
2025-10,Schizophrenia Spectrum Disorders,RaceEthnicity,"Multiple/Other, NH",362
2025-10,Schizophrenia Spectrum Disorders,RaceEthnicity,"NHOPI, NH",404
2025-10,Schizophrenia Spectrum Disorders,RaceEthnicity,"White, NH",339
2025-09,Schizophrenia Spectrum Disorders,RaceEthnicity,"AI/AN, NH",417
2025-09,Schizophrenia Spectrum Disorders,RaceEthnicity,All,407
2025-09,Schizophrenia Spectrum Disorders,RaceEthnicity,"Asian, NH",333
2025-09,Schizophrenia Spectrum Disorders,RaceEthnicity,"Black, NH",692
2025-09,Schizophrenia Spectrum Disorders,RaceEthnicity,Hispanic,278
2025-09,Schizophrenia Spectrum Disorders,RaceEthnicity,"Multiple/Other, NH",354
2025-09,Schizophrenia Spectrum Disorders,RaceEthnicity,"NHOPI, NH",362
2025-09,Schizophrenia Spectrum Disorders,RaceEthnicity,"White, NH",329
2025-08,Schizophrenia Spectrum Disorders,RaceEthnicity,"AI/AN, NH",433
2025-08,Schizophrenia Spectrum Disorders,RaceEthnicity,All,414
2025-08,Schizophrenia Spectrum Disorders,RaceEthnicity,"Asian, NH",292
2025-08,Schizophrenia Spectrum Disorders,RaceEthnicity,"Black, NH",723
2025-08,Schizophrenia Spectrum Disorders,RaceEthnicity,Hispanic,287
2025-08,Schizophrenia Spectrum Disorders,RaceEthnicity,"Multiple/Other, NH",353
2025-08,Schizophrenia Spectrum Disorders,RaceEthnicity,"NHOPI, NH",405
2025-08,Schizophrenia Spectrum Disorders,RaceEthnicity,"White, NH",332
2025-07,Schizophrenia Spectrum Disorders,RaceEthnicity,"AI/AN, NH",444
2025-07,Schizophrenia Spectrum Disorders,RaceEthnicity,All,424
2025-07,Schizophrenia Spectrum Disorders,RaceEthnicity,"Asian, NH",307
2025-07,Schizophrenia Spectrum Disorders,RaceEthnicity,"Black, NH",741
2025-07,Schizophrenia Spectrum Disorders,RaceEthnicity,Hispanic,303
2025-07,Schizophrenia Spectrum Disorders,RaceEthnicity,"Multiple/Other, NH",360
2025-07,Schizophrenia Spectrum Disorders,RaceEthnicity,"NHOPI, NH",352
2025-07,Schizophrenia Spectrum Disorders,RaceEthnicity,"White, NH",339
2025-06,Schizophrenia Spectrum Disorders,RaceEthnicity,"AI/AN, NH",438
2025-06,Schizophrenia Spectrum Disorders,RaceEthnicity,All,425
2025-06,Schizophrenia Spectrum Disorders,RaceEthnicity,"Asian, NH",314
2025-06,Schizophrenia Spectrum Disorders,RaceEthnicity,"Black, NH",746
2025-06,Schizophrenia Spectrum Disorders,RaceEthnicity,Hispanic,294
2025-06,Schizophrenia Spectrum Disorders,RaceEthnicity,"Multiple/Other, NH",379
2025-06,Schizophrenia Spectrum Disorders,RaceEthnicity,"NHOPI, NH",320
2025-06,Schizophrenia Spectrum Disorders,RaceEthnicity,"White, NH",338
2025-05,Schizophrenia Spectrum Disorders,RaceEthnicity,"AI/AN, NH",405
2025-05,Schizophrenia Spectrum Disorders,RaceEthnicity,All,417
2025-05,Schizophrenia Spectrum Disorders,RaceEthnicity,"Asian, NH",313
2025-05,Schizophrenia Spectrum Disorders,RaceEthnicity,"Black, NH",729
2025-05,Schizophrenia Spectrum Disorders,RaceEthnicity,Hispanic,275
2025-05,Schizophrenia Spectrum Disorders,RaceEthnicity,"Multiple/Other, NH",347
2025-05,Schizophrenia Spectrum Disorders,RaceEthnicity,"NHOPI, NH",433
2025-05,Schizophrenia Spectrum Disorders,RaceEthnicity,"White, NH",340
2025-04,Schizophrenia Spectrum Disorders,RaceEthnicity,"AI/AN, NH",433
2025-04,Schizophrenia Spectrum Disorders,RaceEthnicity,All,421
2025-04,Schizophrenia Spectrum Disorders,RaceEthnicity,"Asian, NH",313
2025-04,Schizophrenia Spectrum Disorders,RaceEthnicity,"Black, NH",740
2025-04,Schizophrenia Spectrum Disorders,RaceEthnicity,Hispanic,267
2025-04,Schizophrenia Spectrum Disorders,RaceEthnicity,"Multiple/Other, NH",350
2025-04,Schizophrenia Spectrum Disorders,RaceEthnicity,"NHOPI, NH",380
2025-04,Schizophrenia Spectrum Disorders,RaceEthnicity,"White, NH",345
2025-03,Schizophrenia Spectrum Disorders,RaceEthnicity,"AI/AN, NH",474
2025-03,Schizophrenia Spectrum Disorders,RaceEthnicity,All,421
2025-03,Schizophrenia Spectrum Disorders,RaceEthnicity,"Asian, NH",313
2025-03,Schizophrenia Spectrum Disorders,RaceEthnicity,"Black, NH",732
2025-03,Schizophrenia Spectrum Disorders,RaceEthnicity,Hispanic,268
2025-03,Schizophrenia Spectrum Disorders,RaceEthnicity,"Multiple/Other, NH",365
2025-03,Schizophrenia Spectrum Disorders,RaceEthnicity,"NHOPI, NH",404
2025-03,Schizophrenia Spectrum Disorders,RaceEthnicity,"White, NH",345
2025-02,Schizophrenia Spectrum Disorders,RaceEthnicity,"AI/AN, NH",418
2025-02,Schizophrenia Spectrum Disorders,RaceEthnicity,All,396
2025-02,Schizophrenia Spectrum Disorders,RaceEthnicity,"Asian, NH",288
2025-02,Schizophrenia Spectrum Disorders,RaceEthnicity,"Black, NH",693
2025-02,Schizophrenia Spectrum Disorders,RaceEthnicity,Hispanic,259
2025-02,Schizophrenia Spectrum Disorders,RaceEthnicity,"Multiple/Other, NH",340
2025-02,Schizophrenia Spectrum Disorders,RaceEthnicity,"NHOPI, NH",321
2025-02,Schizophrenia Spectrum Disorders,RaceEthnicity,"White, NH",323
2025-01,Schizophrenia Spectrum Disorders,RaceEthnicity,"AI/AN, NH",465
2025-01,Schizophrenia Spectrum Disorders,RaceEthnicity,All,390
2025-01,Schizophrenia Spectrum Disorders,RaceEthnicity,"Asian, NH",312
