time,tasmax,tasmin,rsds,ps,pr,sfcWind
2000-06-11 12:00:00,23.620178,16.556671,189.93234,99828.086,0.00013479516,2.1693666
2000-06-12 12:00:00,20.109467,11.786774,363.6585,101694.38,1.5177932e-07,3.616839
2000-06-13 12:00:00,23.32785,10.865112,366.33398,102195.766,0.0,1.0268124
2000-06-14 12:00:00,24.800903,11.924072,342.06726,101750.01,2.4636284e-09,1.0754573
2000-06-15 12:00:00,24.894043,14.300232,296.2163,101489.73,0.0,2.0945883
2000-06-16 12:00:00,24.47702,15.965881,165.71709,101119.91,3.4171244e-06,0.47796717
2000-06-17 12:00:00,22.47644,17.12091,205.48035,101540.39,1.0105946e-05,2.63315
2000-06-18 12:00:00,28.90384,17.916138,276.60165,101563.984,2.677246e-05,2.6309822
2000-06-19 12:00:00,29.957336,16.8396,343.1006,101262.89,2.7124734e-05,1.2646344
2000-06-20 12:00:00,31.899323,19.73526,302.39957,100635.07,6.7340276e-05,1.4617699
2000-06-21 12:00:00,30.804535,20.845825,349.90012,100548.72,6.7048546e-05,1.9189185
2000-06-22 12:00:00,28.327057,18.625854,340.26172,101119.07,0.0,0.33369204
2000-06-23 12:00:00,26.591553,20.276672,221.90837,101007.69,6.628475e-05,1.564839
2000-06-24 12:00:00,24.940033,19.485748,88.876175,101174.03,4.50745e-05,3.2530086
2000-06-25 12:00:00,21.269562,17.322113,107.50727,101488.94,5.3401298e-05,3.3249595
2000-06-26 12:00:00,22.43811,18.84961,94.53065,101729.805,3.842129e-05,2.703652
2000-06-27 12:00:00,26.306824,21.570953,173.85844,101568.41,4.8064458e-06,2.6960618
2000-06-28 12:00:00,27.750305,21.156372,190.71667,101247.63,0.00028346962,1.1395025
2000-06-29 12:00:00,23.7323,19.568268,173.99173,101728.055,1.44312e-06,1.9375077
2000-06-30 12:00:00,22.344116,19.488678,87.72821,102100.305,9.5295625e-05,3.2344384
2000-07-01 12:00:00,21.412933,19.606354,93.908035,101943.14,0.00016486795,3.2619472
2000-07-02 12:00:00,25.211487,18.867523,292.41977,101647.78,2.0357713e-06,1.7324466
2000-07-03 12:00:00,28.661438,20.741302,332.08334,101412.82,0.0,0.9342413
2000-07-04 12:00:00,28.227692,19.612976,316.89536,101623.6,2.1538003e-06,0.7308349
2000-07-05 12:00:00,29.613678,22.17517,327.59238,101467.26,4.8583046e-05,1.503839
2000-07-06 12:00:00,30.062866,20.591095,345.2725,101282.46,0.0,2.5794537
2000-07-07 12:00:00,35.193237,23.85611,333.96393,100856.2,0.0,3.5658426
2000-07-08 12:00:00,34.913086,23.746338,312.13074,100494.195,0.00010832339,1.5757264
2000-07-09 12:00:00,27.239105,21.986206,318.7067,100862.79,3.4984536e-05,1.8018726
2000-07-10 12:00:00,27.43042,18.037567,314.23334,101110.52,0.0,1.4696012
2000-07-11 12:00:00,27.446106,18.921234,288.618,101050.75,0.0,3.0036726
2000-07-12 12:00:00,28.821594,22.248566,146.19057,100309.0,3.0355539e-05,2.2925582
2000-07-13 12:00:00,29.996552,21.498474,342.944,100698.8,0.0,2.4272344
2000-07-14 12:00:00,28.1109,19.980927,305.14102,101449.18,0.0,2.1519735
2000-07-15 12:00:00,27.366974,17.47586,198.25963,102032.4,7.722833e-06,2.561225
2000-07-16 12:00:00,23.919373,21.627441,58.260944,101708.234,0.0002611956,3.4275954
2000-07-17 12:00:00,32.003204,23.12616,331.2843,100931.84,5.928948e-07,2.030926
2000-07-18 12:00:00,33.1315,24.660248,314.16415,100327.53,8.6021486e-05,2.5901551
2000-07-19 12:00:00,28.23413,20.337494,324.22916,100846.92,7.741961e-06,1.760974
2000-07-20 12:00:00,29.955566,20.695038,341.066,101363.94,0.0,0.5050495
2000-07-21 12:00:00,31.102936,20.642761,260.82785,101266.76,0.0,2.799404
2000-07-22 12:00:00,31.88742,23.92929,282.4071,101254.18,6.0588695e-06,3.3407576
2000-07-23 12:00:00,34.44171,23.638885,296.09778,101579.6,3.445285e-05,2.5652544
2000-07-24 12:00:00,37.049988,24.125946,306.63892,101369.58,0.00014508457,2.6805627
2000-07-25 12:00:00,30.539276,23.076355,323.67795,101297.336,1.6682923e-05,1.1793361
2000-07-26 12:00:00,27.438477,19.275085,337.1233,101569.17,0.0,1.8608575
2000-07-27 12:00:00,31.89264,20.137238,290.56876,101205.125,3.3142978e-06,2.2460582
2000-07-28 12:00:00,30.365387,23.389557,216.73755,101069.0,0.00012674619,2.4161053
2000-07-29 12:00:00,28.404541,20.53659,278.0756,100807.93,0.0002692741,1.4114201
2000-07-30 12:00:00,28.58023,20.42041,318.7591,101005.49,0.00028822682,1.5243491
2000-07-31 12:00:00,30.695587,21.88565,320.293,101161.73,0.0,1.936101
2000-08-01 12:00:00,29.98883,21.771667,222.57124,101091.29,1.1996597e-05,2.5047753
2000-08-02 12:00:00,32.067596,23.17575,314.22296,100491.73,1.573563e-05,2.1722586
2000-08-03 12:00:00,30.026093,20.396942,304.5408,100580.31,1.6948152e-05,2.320818
2000-08-04 12:00:00,28.089264,20.670502,272.37115,100898.055,1.5964953e-06,1.0534836
