time,tas,hurs,ps
2018-09-01,17.132782,72.29979,99212.47
2018-10-01,13.697479,72.45314,100552.586
2018-11-01,5.127075,76.939926,99224.695
2018-12-01,3.9537048,85.59181,100007.836
2019-01-01,-2.309906,86.69405,99640.75
2019-02-01,-4.267975,80.68122,99368.08
2019-03-01,3.5039673,90.71996,99023.47
2019-04-01,7.463562,82.99333,99237.61
2019-05-01,14.878052,64.452324,99445.34
2019-06-01,20.536407,69.144455,98921.89
2019-07-01,24.884308,64.28539,99226.68
2019-08-01,23.791473,70.697334,99072.39
2019-09-01,18.956238,66.64957,99173.38
2019-10-01,11.525269,72.55703,99442.164
2019-11-01,5.256195,78.803535,99263.016
2019-12-01,-9.623779,91.28957,99480.6
2020-01-01,-3.7651978,90.538475,99360.53
2020-02-01,1.6123657,88.96842,99636.27
2020-03-01,2.934723,87.080536,99823.55
2020-04-01,8.368439,78.38268,99583.4
2020-05-01,10.799225,80.91786,99623.62
2020-06-01,18.089783,70.797844,99032.89
2020-07-01,23.70935,76.38117,99013.54
2020-08-01,24.068634,65.83043,99128.57
2020-09-01,17.43515,77.35993,99163.6
2020-10-01,10.588654,72.361176,99217.83
2020-11-01,5.915436,90.481575,99442.23
2020-12-01,0.2295227,86.72964,99666.94
