time,tas,hurs,ps
2015-09-01,26.893768,31.782839,95453.26
2015-10-01,19.919098,26.501892,95751.82
2015-11-01,16.590454,34.916103,96149.17
2015-12-01,13.068817,64.67048,96047.76
2016-01-01,10.537689,90.124435,96055.05
2016-02-01,12.47995,61.67676,96356.55
2016-03-01,12.6475525,80.19676,95769.07
2016-04-01,14.85202,69.06591,95878.52
2016-05-01,16.27066,59.507553,95744.49
2016-06-01,22.278168,49.254715,95576.75
2016-07-01,23.4646,52.08138,95605.266
2016-08-01,23.005127,60.08236,95360.33
2016-09-01,25.287384,44.524014,95570.41
2016-10-01,19.535675,61.326725,95578.08
2016-11-01,13.625336,76.03752,96044.49
2016-12-01,9.357269,87.16609,95868.86
2017-01-01,7.1474304,79.95816,96090.83
2017-02-01,7.6220703,79.5933,95912.836
2017-03-01,8.9053955,69.98468,96002.37
2017-04-01,11.484436,80.61732,95784.24
2017-05-01,17.670044,56.665207,95811.38
2017-06-01,20.58371,56.105095,95695.0
2017-07-01,24.806519,52.03073,95526.93
2017-08-01,23.38617,62.277138,95351.36
2017-09-01,24.054047,48.08855,95504.414
2017-10-01,21.823334,38.678402,95702.53
2017-11-01,15.110809,43.71275,96023.39
2017-12-01,8.310425,65.58158,96408.305
2018-01-01,9.304993,80.78549,96269.6
2018-02-01,8.353821,76.76023,95993.586
2018-03-01,11.172577,72.4792,96008.42
2018-04-01,16.241272,57.706493,95932.05
2018-05-01,17.650818,52.782806,95878.55
2018-06-01,21.350098,53.916203,95640.83
2018-07-01,24.026093,45.34265,95721.21
2018-08-01,24.414764,57.69926,95683.195
2018-09-01,26.84668,38.61318,95390.64
2018-10-01,22.593475,45.658516,95979.62
2018-11-01,15.681274,60.762947,96222.945
2018-12-01,11.97168,62.49633,96301.94
2019-01-01,8.162079,85.61822,95736.73
2019-02-01,7.408783,69.90836,95748.164
2019-03-01,6.359833,85.5292,95635.48
2019-04-01,13.3125305,59.784843,95971.12
2019-05-01,17.164398,46.577835,95935.56
2019-06-01,22.535553,46.471256,95593.766
2019-07-01,24.896576,44.043198,95600.62
2019-08-01,25.100616,57.608883,95313.9
2019-09-01,22.013367,47.936176,95525.18
2019-10-01,20.472382,43.381027,95696.734
2019-11-01,14.398926,60.142185,95940.26
2019-12-01,14.868347,48.212994,96055.89
2020-01-01,10.154816,61.03905,96252.87
2020-02-01,9.989197,80.562675,96086.26
2020-03-01,10.188873,83.533806,96130.35
2020-04-01,16.290161,56.771187,95998.79
2020-05-01,17.465546,52.054466,95773.57
2020-06-01,18.23117,55.406677,95684.01
2020-07-01,25.235321,50.57856,95527.03
2020-08-01,26.328308,52.58943,95562.984
2020-09-01,23.272705,60.946384,95413.54
2020-10-01,19.914307,47.520878,95827.99
2020-11-01,12.082825,83.10283,96065.11
2020-12-01,10.046692,63.912632,96098.42
